date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2015-11-21,-1,2,-4,6.0,4.0,7.0,-2.0,-8.0,2.0,1019.0,1022.0,997.0,92.0,63.0,93.0,42.0,23.0,53.0,11.0,10.0,11.0,-1.0,-1.0,2.0,3.0,-4.0,5.0,-4.0,-11.0,-5.0,1026.0,1024.0,1014.0,1011.0,1015.0,991.0,1.52,0.0,0.76
2015-11-22,3,12,-6,-1.0,6.0,4.0,-6.0,-2.0,-8.0,1028.0,1019.0,1022.0,92.0,92.0,63.0,44.0,42.0,23.0,2.0,11.0,10.0,-4.0,-1.0,-1.0,-3.0,3.0,-4.0,-9.0,-4.0,-11.0,1032.0,1026.0,1024.0,1022.0,1011.0,1015.0,0.0,1.52,0.0
2015-11-23,7,16,-3,3.0,-1.0,6.0,-6.0,-6.0,-2.0,1018.0,1028.0,1019.0,81.0,92.0,92.0,28.0,44.0,42.0,12.0,2.0,11.0,-6.0,-4.0,-1.0,-2.0,-3.0,3.0,-8.0,-9.0,-4.0,1022.0,1032.0,1026.0,1014.0,1022.0,1011.0,0.0,0.0,1.52
2015-11-24,8,15,1,7.0,3.0,-1.0,-2.0,-6.0,-6.0,1020.0,1018.0,1028.0,85.0,81.0,92.0,29.0,28.0,44.0,16.0,12.0,2.0,-3.0,-6.0,-4.0,-1.0,-2.0,-3.0,-5.0,-8.0,-9.0,1022.0,1022.0,1032.0,1018.0,1014.0,1022.0,0.0,0.0,0.0
2015-11-25,10,16,3,8.0,7.0,3.0,1.0,-2.0,-6.0,1014.0,1020.0,1018.0,82.0,85.0,81.0,43.0,29.0,28.0,15.0,16.0,12.0,1.0,-3.0,-6.0,4.0,-1.0,-2.0,-3.0,-5.0,-8.0,1018.0,1022.0,1022.0,1011.0,1018.0,1014.0,0.0,0.0,0.0
2015-11-26,0,3,-4,10.0,8.0,7.0,4.0,1.0,-2.0,1013.0,1014.0,1020.0,85.0,82.0,85.0,59.0,43.0,29.0,16.0,15.0,16.0,3.0,1.0,-3.0,9.0,4.0,-1.0,1.0,-3.0,-5.0,1019.0,1018.0,1022.0,1010.0,1011.0,1018.0,0.0,0.0,0.0
2015-11-27,-5,-4,-6,0.0,10.0,8.0,-2.0,4.0,1.0,1025.0,1013.0,1014.0,100.0,85.0,82.0,75.0,59.0,43.0,3.0,16.0,15.0,-4.0,3.0,1.0,2.0,9.0,4.0,-7.0,1.0,-3.0,1032.0,1019.0,1018.0,1019.0,1010.0,1011.0,6.6,0.0,0.0
2015-11-28,-2,-1,-4,-5.0,0.0,10.0,-8.0,-2.0,4.0,1036.0,1025.0,1013.0,84.0,100.0,85.0,74.0,75.0,59.0,-4.0,3.0,16.0,-6.0,-4.0,3.0,-7.0,2.0,9.0,-9.0,-7.0,1.0,1038.0,1032.0,1019.0,1033.0,1019.0,1010.0,0.0,6.6,0.0
2015-11-29,0,1,-1,-2.0,-5.0,0.0,-7.0,-8.0,-2.0,1032.0,1036.0,1025.0,81.0,84.0,100.0,63.0,74.0,75.0,-1.0,-4.0,3.0,-4.0,-6.0,-4.0,-5.0,-7.0,2.0,-8.0,-9.0,-7.0,1035.0,1038.0,1032.0,1030.0,1033.0,1019.0,0.0,0.0,6.6
2015-11-30,-1,1,-3,0.0,-2.0,-5.0,-2.0,-7.0,-8.0,1026.0,1032.0,1036.0,92.0,81.0,84.0,72.0,63.0,74.0,1.0,-1.0,-4.0,-1.0,-4.0,-6.0,-1.0,-5.0,-7.0,-4.0,-8.0,-9.0,1031.0,1035.0,1038.0,1022.0,1030.0,1033.0,0.76,0.0,0.0
2015-12-01,-2,1,-5,-1.0,0.0,-2.0,-1.0,-2.0,-7.0,1015.0,1026.0,1032.0,96.0,92.0,81.0,89.0,72.0,63.0,1.0,1.0,-1.0,-3.0,-1.0,-4.0,1.0,-1.0,-5.0,-6.0,-4.0,-8.0,1022.0,1031.0,1035.0,1010.0,1022.0,1030.0,7.87,0.76,0.0
2015-12-02,0,6,-6,-2.0,-1.0,0.0,-4.0,-1.0,-2.0,1010.0,1015.0,1026.0,88.0,96.0,92.0,69.0,89.0,72.0,1.0,1.0,1.0,-5.0,-3.0,-1.0,-3.0,1.0,-1.0,-7.0,-6.0,-4.0,1013.0,1022.0,1031.0,1008.0,1010.0,1022.0,0.0,7.87,0.76
2015-12-03,2,10,-7,0.0,-2.0,-1.0,-3.0,-4.0,-1.0,1018.0,1010.0,1015.0,88.0,88.0,96.0,54.0,69.0,89.0,6.0,1.0,1.0,-6.0,-5.0,-3.0,-1.0,-3.0,1.0,-8.0,-7.0,-6.0,1025.0,1013.0,1022.0,1012.0,1008.0,1010.0,0.0,0.0,7.87
2015-12-04,4,13,-4,2.0,0.0,-2.0,-4.0,-3.0,-4.0,1028.0,1018.0,1010.0,91.0,88.0,88.0,42.0,54.0,69.0,10.0,6.0,1.0,-7.0,-6.0,-5.0,-1.0,-1.0,-3.0,-9.0,-8.0,-7.0,1029.0,1025.0,1013.0,1025.0,1012.0,1008.0,0.0,0.0,0.0
2015-12-05,8,12,4,4.0,2.0,0.0,0.0,-4.0,-3.0,1028.0,1028.0,1018.0,92.0,91.0,88.0,50.0,42.0,54.0,13.0,10.0,6.0,-4.0,-7.0,-6.0,3.0,-1.0,-1.0,-5.0,-9.0,-8.0,1030.0,1029.0,1025.0,1026.0,1025.0,1012.0,0.0,0.0,0.0
2015-12-06,5,12,-3,8.0,4.0,2.0,3.0,0.0,-4.0,1025.0,1028.0,1028.0,85.0,92.0,91.0,59.0,50.0,42.0,12.0,13.0,10.0,4.0,-4.0,-7.0,4.0,3.0,-1.0,2.0,-5.0,-9.0,1027.0,1030.0,1029.0,1022.0,1026.0,1025.0,0.0,0.0,0.0
2015-12-07,6,13,-3,5.0,8.0,4.0,-1.0,3.0,0.0,1027.0,1025.0,1028.0,92.0,85.0,92.0,41.0,59.0,50.0,12.0,12.0,13.0,-3.0,4.0,-4.0,2.0,4.0,3.0,-3.0,2.0,-5.0,1029.0,1027.0,1030.0,1025.0,1022.0,1026.0,0.0,0.0,0.0
2015-12-08,8,16,0,6.0,5.0,8.0,-1.0,-1.0,3.0,1018.0,1027.0,1025.0,92.0,92.0,85.0,38.0,41.0,59.0,13.0,12.0,12.0,-3.0,-3.0,4.0,0.0,2.0,4.0,-4.0,-3.0,2.0,1024.0,1029.0,1027.0,1013.0,1025.0,1022.0,0.0,0.0,0.0
2015-12-09,8,17,-1,8.0,6.0,5.0,1.0,-1.0,-1.0,1008.0,1018.0,1027.0,82.0,92.0,92.0,36.0,38.0,41.0,16.0,13.0,12.0,0.0,-3.0,-3.0,3.0,0.0,2.0,-2.0,-4.0,-3.0,1012.0,1024.0,1029.0,1006.0,1013.0,1025.0,0.0,0.0,0.0
2015-12-10,9,17,2,8.0,8.0,6.0,2.0,1.0,-1.0,1007.0,1008.0,1018.0,96.0,82.0,92.0,39.0,36.0,38.0,17.0,16.0,13.0,-1.0,0.0,-3.0,5.0,3.0,0.0,-2.0,-2.0,-4.0,1012.0,1012.0,1024.0,999.0,1006.0,1013.0,0.0,0.0,0.0
2015-12-11,6,13,-1,9.0,8.0,8.0,-1.0,2.0,1.0,1004.0,1007.0,1008.0,64.0,96.0,82.0,20.0,39.0,36.0,17.0,17.0,16.0,2.0,-1.0,0.0,4.0,5.0,3.0,-6.0,-2.0,-2.0,1007.0,1012.0,1012.0,998.0,999.0,1006.0,0.0,0.0,0.0
2015-12-12,3,6,0,6.0,9.0,8.0,1.0,-1.0,2.0,1004.0,1004.0,1007.0,85.0,64.0,96.0,54.0,20.0,39.0,13.0,17.0,17.0,-1.0,2.0,-1.0,3.0,4.0,5.0,-2.0,-6.0,-2.0,1011.0,1007.0,1012.0,1001.0,998.0,999.0,0.0,0.0,0.0
2015-12-13,4,5,3,3.0,6.0,9.0,2.0,1.0,-1.0,1011.0,1004.0,1004.0,100.0,85.0,64.0,73.0,54.0,20.0,6.0,13.0,17.0,0.0,-1.0,2.0,4.0,3.0,4.0,-1.0,-2.0,-6.0,1014.0,1011.0,1007.0,1008.0,1001.0,998.0,19.56,0.0,0.0
2015-12-14,2,3,1,4.0,3.0,6.0,3.0,2.0,1.0,1001.0,1011.0,1004.0,100.0,100.0,85.0,92.0,73.0,54.0,5.0,6.0,13.0,3.0,0.0,-1.0,4.0,4.0,3.0,2.0,-1.0,-2.0,1008.0,1014.0,1011.0,993.0,1008.0,1001.0,40.13,19.56,0.0
2015-12-15,4,7,2,2.0,4.0,3.0,1.0,3.0,2.0,999.0,1001.0,1011.0,100.0,100.0,100.0,85.0,92.0,73.0,3.0,5.0,6.0,1.0,3.0,0.0,2.0,4.0,4.0,0.0,2.0,-1.0,1009.0,1008.0,1014.0,991.0,993.0,1008.0,17.78,40.13,19.56
2015-12-16,1,3,-2,4.0,2.0,4.0,2.0,1.0,3.0,1004.0,999.0,1001.0,100.0,100.0,100.0,76.0,85.0,92.0,7.0,3.0,5.0,2.0,1.0,3.0,6.0,2.0,4.0,-1.0,0.0,2.0,1010.0,1009.0,1008.0,996.0,991.0,993.0,0.0,17.78,40.13
2015-12-17,-2,2,-7,1.0,4.0,2.0,-5.0,2.0,1.0,1006.0,1004.0,999.0,92.0,100.0,100.0,56.0,76.0,85.0,3.0,7.0,3.0,-2.0,2.0,1.0,1.0,6.0,2.0,-8.0,-1.0,0.0,1015.0,1010.0,1009.0,995.0,996.0,991.0,0.0,0.0,17.78
2015-12-18,-2,3,-8,-2.0,1.0,4.0,-8.0,-5.0,2.0,1020.0,1006.0,1004.0,75.0,92.0,100.0,40.0,56.0,76.0,2.0,3.0,7.0,-7.0,-2.0,2.0,-6.0,1.0,6.0,-11.0,-8.0,-1.0,1023.0,1015.0,1010.0,1015.0,995.0,996.0,0.0,0.0,0.0
2015-12-19,1,10,-9,-2.0,-2.0,1.0,-10.0,-8.0,-5.0,1023.0,1020.0,1006.0,77.0,75.0,92.0,35.0,40.0,56.0,3.0,2.0,3.0,-8.0,-7.0,-2.0,-9.0,-6.0,1.0,-12.0,-11.0,-8.0,1027.0,1023.0,1015.0,1020.0,1015.0,995.0,0.0,0.0,0.0
2015-12-20,6,12,-1,1.0,-2.0,-2.0,-4.0,-10.0,-8.0,1023.0,1023.0,1020.0,88.0,77.0,75.0,50.0,35.0,40.0,10.0,3.0,2.0,-9.0,-8.0,-7.0,0.0,-9.0,-6.0,-11.0,-12.0,-11.0,1027.0,1027.0,1023.0,1015.0,1020.0,1015.0,0.0,0.0,0.0
2015-12-21,-3,-1,-6,6.0,1.0,-2.0,2.0,-4.0,-10.0,1008.0,1023.0,1023.0,85.0,88.0,77.0,63.0,50.0,35.0,12.0,10.0,3.0,-1.0,-9.0,-8.0,6.0,0.0,-9.0,-3.0,-11.0,-12.0,1013.0,1027.0,1027.0,1004.0,1015.0,1020.0,0.0,0.0,0.0
2015-12-22,1,9,-7,-3.0,6.0,1.0,-5.0,2.0,-4.0,1012.0,1008.0,1023.0,92.0,85.0,88.0,78.0,63.0,50.0,-1.0,12.0,10.0,-6.0,-1.0,-9.0,-3.0,6.0,0.0,-7.0,-3.0,-11.0,1016.0,1013.0,1027.0,1008.0,1004.0,1015.0,0.0,0.0,0.0
2015-12-23,1,6,-4,1.0,-3.0,6.0,-1.0,-5.0,2.0,1001.0,1012.0,1008.0,96.0,92.0,85.0,60.0,78.0,63.0,9.0,-1.0,12.0,-7.0,-6.0,-1.0,2.0,-3.0,6.0,-8.0,-7.0,-3.0,1010.0,1016.0,1013.0,994.0,1008.0,1004.0,0.0,0.0,0.0
2015-12-24,-2,1,-6,1.0,1.0,-3.0,1.0,-1.0,-5.0,994.0,1001.0,1012.0,93.0,96.0,92.0,70.0,60.0,78.0,6.0,9.0,-1.0,-4.0,-7.0,-6.0,4.0,2.0,-3.0,-5.0,-8.0,-7.0,1006.0,1010.0,1016.0,990.0,994.0,1008.0,24.64,0.0,0.0
2015-12-25,-4,1,-9,-2.0,1.0,1.0,-3.0,1.0,-1.0,1013.0,994.0,1001.0,100.0,93.0,96.0,75.0,70.0,60.0,1.0,6.0,9.0,-6.0,-4.0,-7.0,-2.0,4.0,2.0,-6.0,-5.0,-8.0,1022.0,1006.0,1010.0,1006.0,990.0,994.0,6.6,24.64,0.0
2015-12-26,-2,1,-4,-4.0,-2.0,1.0,-5.0,-3.0,1.0,1021.0,1013.0,994.0,96.0,100.0,93.0,84.0,75.0,70.0,1.0,1.0,6.0,-9.0,-6.0,-4.0,-1.0,-2.0,4.0,-11.0,-6.0,-5.0,1025.0,1022.0,1006.0,1016.0,1006.0,990.0,0.51,6.6,24.64
2015-12-27,-7,-4,-11,-2.0,-4.0,-2.0,-1.0,-5.0,-3.0,1022.0,1021.0,1013.0,100.0,96.0,100.0,81.0,84.0,75.0,1.0,1.0,1.0,-4.0,-9.0,-6.0,1.0,-1.0,-2.0,-7.0,-11.0,-6.0,1031.0,1025.0,1022.0,1015.0,1016.0,1006.0,0.25,0.51,6.6
2015-12-28,-8,-7,-11,-7.0,-2.0,-4.0,-12.0,-1.0,-5.0,1033.0,1022.0,1021.0,92.0,100.0,96.0,67.0,81.0,84.0,-4.0,1.0,1.0,-11.0,-4.0,-9.0,-7.0,1.0,-1.0,-15.0,-7.0,-11.0,1036.0,1031.0,1025.0,1030.0,1015.0,1016.0,0.0,0.25,0.51
2015-12-29,-4,-1,-7,-8.0,-7.0,-2.0,-11.0,-12.0,-1.0,1016.0,1033.0,1022.0,88.0,92.0,100.0,70.0,67.0,81.0,-7.0,-4.0,1.0,-11.0,-11.0,-4.0,-9.0,-7.0,1.0,-14.0,-15.0,-7.0,1028.0,1036.0,1031.0,1010.0,1030.0,1015.0,2.03,0.0,0.25
2015-12-30,-3,-1,-6,-4.0,-8.0,-7.0,-8.0,-11.0,-12.0,1021.0,1016.0,1033.0,88.0,88.0,92.0,63.0,70.0,67.0,-1.0,-7.0,-4.0,-7.0,-11.0,-11.0,-7.0,-9.0,-7.0,-11.0,-14.0,-15.0,1025.0,1028.0,1036.0,1015.0,1010.0,1030.0,0.0,2.03,0.0
2015-12-31,-8,-2,-14,-3.0,-4.0,-8.0,-7.0,-8.0,-11.0,1026.0,1021.0,1016.0,88.0,88.0,88.0,63.0,63.0,70.0,-1.0,-1.0,-7.0,-6.0,-7.0,-11.0,-6.0,-7.0,-9.0,-10.0,-11.0,-14.0,1029.0,1025.0,1028.0,1023.0,1015.0,1010.0,0.76,0.0,2.03
2016-01-01,-2,3,-7,-8.0,-3.0,-4.0,-11.0,-7.0,-8.0,1030.0,1026.0,1021.0,91.0,88.0,88.0,53.0,63.0,63.0,-2.0,-1.0,-1.0,-14.0,-6.0,-7.0,-7.0,-6.0,-7.0,-16.0,-10.0,-11.0,1032.0,1029.0,1025.0,1027.0,1023.0,1015.0,0.0,0.76,0.0
2016-01-02,-3,4,-10,-2.0,-8.0,-3.0,-8.0,-11.0,-7.0,1029.0,1030.0,1026.0,81.0,91.0,88.0,48.0,53.0,63.0,3.0,-2.0,-1.0,-7.0,-14.0,-6.0,-6.0,-7.0,-6.0,-11.0,-16.0,-10.0,1032.0,1032.0,1029.0,1027.0,1027.0,1023.0,0.0,0.0,0.76
2016-01-03,-4,1,-9,-3.0,-2.0,-8.0,-8.0,-8.0,-11.0,1025.0,1029.0,1030.0,84.0,81.0,91.0,48.0,48.0,53.0,4.0,3.0,-2.0,-10.0,-7.0,-14.0,-5.0,-6.0,-7.0,-12.0,-11.0,-16.0,1027.0,1032.0,1032.0,1023.0,1027.0,1027.0,0.0,0.0,0.0
2016-01-04,-5,-2,-8,-4.0,-3.0,-2.0,-8.0,-8.0,-8.0,1030.0,1025.0,1029.0,92.0,84.0,81.0,63.0,48.0,48.0,1.0,4.0,3.0,-9.0,-10.0,-7.0,-6.0,-5.0,-6.0,-11.0,-12.0,-11.0,1034.0,1027.0,1032.0,1025.0,1023.0,1027.0,0.0,0.0,0.0
2016-01-05,-1,5,-6,-5.0,-4.0,-3.0,-8.0,-8.0,-8.0,1032.0,1030.0,1025.0,92.0,92.0,84.0,75.0,63.0,48.0,-2.0,1.0,4.0,-8.0,-9.0,-10.0,-6.0,-6.0,-5.0,-9.0,-11.0,-12.0,1035.0,1034.0,1027.0,1028.0,1025.0,1023.0,0.0,0.0,0.0
2016-01-06,1,2,0,-1.0,-5.0,-4.0,-4.0,-8.0,-8.0,1023.0,1032.0,1030.0,92.0,92.0,92.0,59.0,75.0,63.0,5.0,-2.0,1.0,-6.0,-8.0,-9.0,-2.0,-6.0,-6.0,-7.0,-9.0,-11.0,1028.0,1035.0,1034.0,1019.0,1028.0,1025.0,0.0,0.0,0.0
2016-01-07,1,2,1,1.0,-1.0,-5.0,-1.0,-4.0,-8.0,1016.0,1023.0,1032.0,100.0,92.0,92.0,75.0,59.0,75.0,2.0,5.0,-2.0,0.0,-6.0,-8.0,1.0,-2.0,-6.0,-3.0,-7.0,-9.0,1019.0,1028.0,1035.0,1013.0,1019.0,1028.0,0.0,0.0,0.0
2016-01-08,-1,1,-4,1.0,1.0,-1.0,1.0,-1.0,-4.0,1010.0,1016.0,1023.0,100.0,100.0,92.0,92.0,75.0,59.0,2.0,2.0,5.0,1.0,0.0,-6.0,2.0,1.0,-2.0,0.0,-3.0,-7.0,1014.0,1019.0,1028.0,1008.0,1013.0,1019.0,11.18,0.0,0.0
2016-01-09,-11,-4,-18,-1.0,1.0,1.0,-2.0,1.0,-1.0,1012.0,1010.0,1016.0,96.0,100.0,100.0,81.0,92.0,75.0,1.0,2.0,2.0,-4.0,1.0,0.0,0.0,2.0,1.0,-7.0,0.0,-3.0,1019.0,1014.0,1019.0,1007.0,1008.0,1013.0,1.78,11.18,0.0
2016-01-10,-13,-7,-19,-11.0,-1.0,1.0,-16.0,-2.0,1.0,1024.0,1012.0,1010.0,77.0,96.0,100.0,61.0,81.0,92.0,-4.0,1.0,2.0,-18.0,-4.0,1.0,-7.0,0.0,2.0,-22.0,-7.0,0.0,1029.0,1019.0,1014.0,1017.0,1007.0,1008.0,0.0,1.78,11.18
2016-01-11,-3,2,-9,-13.0,-11.0,-1.0,-17.0,-16.0,-2.0,1025.0,1024.0,1012.0,88.0,77.0,96.0,61.0,61.0,81.0,-7.0,-4.0,1.0,-19.0,-18.0,-4.0,-11.0,-7.0,0.0,-23.0,-22.0,-7.0,1030.0,1029.0,1019.0,1018.0,1017.0,1007.0,0.0,0.0,1.78
2016-01-12,-5,2,-13,-3.0,-13.0,-11.0,-6.0,-17.0,-16.0,1015.0,1025.0,1024.0,88.0,88.0,77.0,59.0,61.0,61.0,2.0,-7.0,-4.0,-9.0,-19.0,-18.0,-2.0,-11.0,-7.0,-10.0,-23.0,-22.0,1017.0,1030.0,1029.0,1014.0,1018.0,1017.0,0.0,0.0,0.0
2016-01-13,1,8,-7,-5.0,-3.0,-13.0,-12.0,-6.0,-17.0,1024.0,1015.0,1025.0,80.0,88.0,88.0,62.0,59.0,61.0,2.0,2.0,-7.0,-13.0,-9.0,-19.0,-5.0,-2.0,-11.0,-17.0,-10.0,-23.0,1029.0,1017.0,1030.0,1017.0,1014.0,1018.0,0.0,0.0,0.0
2016-01-14,6,12,-1,1.0,-5.0,-3.0,-4.0,-12.0,-6.0,1014.0,1024.0,1015.0,88.0,80.0,88.0,49.0,62.0,59.0,8.0,2.0,2.0,-7.0,-13.0,-9.0,-1.0,-5.0,-2.0,-9.0,-17.0,-10.0,1020.0,1029.0,1017.0,1006.0,1017.0,1014.0,0.0,0.0,0.0
2016-01-15,-3,3,-9,6.0,1.0,-5.0,-2.0,-4.0,-12.0,1001.0,1014.0,1024.0,82.0,88.0,80.0,38.0,49.0,62.0,12.0,8.0,2.0,-1.0,-7.0,-13.0,0.0,-1.0,-5.0,-3.0,-9.0,-17.0,1006.0,1020.0,1029.0,997.0,1006.0,1017.0,0.0,0.0,0.0
2016-01-16,-6,1,-13,-3.0,6.0,1.0,-7.0,-2.0,-4.0,1009.0,1001.0,1014.0,82.0,82.0,88.0,55.0,38.0,49.0,3.0,12.0,8.0,-9.0,-1.0,-7.0,-1.0,0.0,-1.0,-13.0,-3.0,-9.0,1017.0,1006.0,1020.0,1001.0,997.0,1006.0,0.0,0.0,0.0
2016-01-17,-17,-12,-23,-6.0,-3.0,6.0,-12.0,-7.0,-2.0,1020.0,1009.0,1001.0,81.0,82.0,82.0,56.0,55.0,38.0,1.0,3.0,12.0,-13.0,-9.0,-1.0,-4.0,-1.0,0.0,-17.0,-13.0,-3.0,1024.0,1017.0,1006.0,1016.0,1001.0,997.0,1.02,0.0,0.0
2016-01-18,-13,-6,-22,-17.0,-6.0,-3.0,-21.0,-12.0,-7.0,1030.0,1020.0,1009.0,80.0,81.0,82.0,57.0,56.0,55.0,-12.0,1.0,3.0,-23.0,-13.0,-9.0,-17.0,-4.0,-1.0,-26.0,-17.0,-13.0,1032.0,1024.0,1017.0,1023.0,1016.0,1001.0,0.0,1.02,0.0
2016-01-19,-6,-4,-7,-13.0,-17.0,-6.0,-17.0,-21.0,-12.0,1030.0,1030.0,1020.0,87.0,80.0,81.0,61.0,57.0,56.0,-6.0,-12.0,1.0,-22.0,-23.0,-13.0,-12.0,-17.0,-4.0,-25.0,-26.0,-17.0,1032.0,1032.0,1024.0,1027.0,1023.0,1016.0,0.0,0.0,1.02
2016-01-20,-3,-1,-6,-6.0,-13.0,-17.0,-9.0,-17.0,-21.0,1026.0,1030.0,1030.0,84.0,87.0,80.0,67.0,61.0,57.0,-4.0,-6.0,-12.0,-7.0,-22.0,-23.0,-8.0,-12.0,-17.0,-12.0,-25.0,-26.0,1029.0,1032.0,1032.0,1024.0,1027.0,1023.0,2.03,0.0,0.0
2016-01-21,-3,-1,-6,-3.0,-6.0,-13.0,-6.0,-9.0,-17.0,1022.0,1026.0,1030.0,92.0,84.0,87.0,78.0,67.0,61.0,-1.0,-4.0,-6.0,-6.0,-7.0,-22.0,-4.0,-8.0,-12.0,-8.0,-12.0,-25.0,1025.0,1029.0,1032.0,1019.0,1024.0,1027.0,0.0,2.03,0.0
2016-01-22,-4,-3,-6,-3.0,-3.0,-6.0,-7.0,-6.0,-9.0,1026.0,1022.0,1026.0,88.0,92.0,84.0,75.0,78.0,67.0,-1.0,-1.0,-4.0,-6.0,-6.0,-7.0,-6.0,-4.0,-8.0,-8.0,-8.0,-12.0,1030.0,1025.0,1029.0,1021.0,1019.0,1024.0,0.0,0.0,2.03
2016-01-23,-3,-1,-6,-4.0,-3.0,-3.0,-7.0,-7.0,-6.0,1030.0,1026.0,1022.0,92.0,88.0,92.0,68.0,75.0,78.0,-3.0,-1.0,-1.0,-6.0,-6.0,-6.0,-4.0,-6.0,-4.0,-8.0,-8.0,-8.0,1032.0,1030.0,1025.0,1027.0,1021.0,1019.0,0.0,0.0,0.0
2016-01-24,-1,4,-7,-3.0,-4.0,-3.0,-6.0,-7.0,-7.0,1020.0,1030.0,1026.0,92.0,92.0,88.0,78.0,68.0,75.0,-1.0,-3.0,-1.0,-6.0,-6.0,-6.0,-4.0,-4.0,-6.0,-7.0,-8.0,-8.0,1028.0,1032.0,1030.0,1015.0,1027.0,1021.0,0.0,0.0,0.0
2016-01-25,-1,0,-3,-1.0,-3.0,-4.0,-4.0,-6.0,-7.0,1009.0,1020.0,1030.0,92.0,92.0,92.0,64.0,78.0,68.0,4.0,-1.0,-3.0,-7.0,-6.0,-6.0,-2.0,-4.0,-4.0,-8.0,-7.0,-8.0,1014.0,1028.0,1032.0,1006.0,1015.0,1027.0,0.0,0.0,0.0
2016-01-26,-3,2,-8,-1.0,-1.0,-3.0,-3.0,-4.0,-6.0,1011.0,1009.0,1020.0,92.0,92.0,92.0,72.0,64.0,78.0,0.0,4.0,-1.0,-3.0,-7.0,-6.0,-1.0,-2.0,-4.0,-6.0,-8.0,-7.0,1022.0,1014.0,1028.0,1004.0,1006.0,1015.0,5.08,0.0,0.0
2016-01-27,-3,5,-11,-3.0,-1.0,-1.0,-6.0,-3.0,-4.0,1025.0,1011.0,1009.0,92.0,92.0,92.0,61.0,72.0,64.0,2.0,0.0,4.0,-8.0,-3.0,-7.0,-4.0,-1.0,-2.0,-9.0,-6.0,-8.0,1027.0,1022.0,1014.0,1022.0,1004.0,1006.0,0.0,5.08,0.0
2016-01-28,2,7,-3,-3.0,-3.0,-1.0,-5.0,-6.0,-3.0,1021.0,1025.0,1011.0,96.0,92.0,92.0,64.0,61.0,72.0,5.0,2.0,0.0,-11.0,-8.0,-3.0,0.0,-4.0,-1.0,-12.0,-9.0,-6.0,1026.0,1027.0,1022.0,1016.0,1022.0,1004.0,0.0,0.0,5.08
2016-01-29,4,11,-2,2.0,-3.0,-3.0,-2.0,-5.0,-6.0,1015.0,1021.0,1025.0,89.0,96.0,92.0,58.0,64.0,61.0,7.0,5.0,2.0,-3.0,-11.0,-8.0,-1.0,0.0,-4.0,-4.0,-12.0,-9.0,1017.0,1026.0,1027.0,1014.0,1016.0,1022.0,0.0,0.0,0.0
2016-01-30,4,12,-3,4.0,2.0,-3.0,-1.0,-2.0,-5.0,1008.0,1015.0,1021.0,92.0,89.0,96.0,56.0,58.0,64.0,11.0,7.0,5.0,-2.0,-3.0,-11.0,3.0,-1.0,0.0,-3.0,-4.0,-12.0,1013.0,1017.0,1026.0,1004.0,1014.0,1016.0,0.0,0.0,0.0
2016-01-31,4,11,-2,4.0,4.0,2.0,0.0,-1.0,-2.0,1004.0,1008.0,1015.0,92.0,92.0,89.0,59.0,56.0,58.0,12.0,11.0,7.0,-3.0,-2.0,-3.0,4.0,3.0,-1.0,-4.0,-3.0,-4.0,1007.0,1013.0,1017.0,1001.0,1004.0,1014.0,0.0,0.0,0.0
2016-02-01,0,6,-6,4.0,4.0,4.0,-1.0,0.0,-1.0,1010.0,1004.0,1008.0,85.0,92.0,92.0,38.0,59.0,56.0,11.0,12.0,11.0,-2.0,-3.0,-2.0,2.0,4.0,3.0,-4.0,-4.0,-3.0,1016.0,1007.0,1013.0,1003.0,1001.0,1004.0,0.0,0.0,0.0
2016-02-02,0,2,-3,0.0,4.0,4.0,-3.0,-1.0,0.0,1016.0,1010.0,1004.0,92.0,85.0,92.0,60.0,38.0,59.0,6.0,11.0,12.0,-6.0,-2.0,-3.0,1.0,2.0,4.0,-7.0,-4.0,-4.0,1019.0,1016.0,1007.0,1010.0,1003.0,1001.0,0.25,0.0,0.0
2016-02-03,-7,-3,-12,0.0,0.0,4.0,-1.0,-3.0,-1.0,1000.0,1016.0,1010.0,100.0,92.0,85.0,85.0,60.0,38.0,2.0,6.0,11.0,-3.0,-6.0,-2.0,1.0,1.0,2.0,-5.0,-7.0,-4.0,1011.0,1019.0,1016.0,995.0,1010.0,1003.0,17.27,0.25,0.0
2016-02-04,-7,-1,-14,-7.0,0.0,0.0,-9.0,-1.0,-3.0,1019.0,1000.0,1016.0,84.0,100.0,92.0,62.0,85.0,60.0,-3.0,2.0,6.0,-12.0,-3.0,-6.0,-6.0,1.0,1.0,-14.0,-5.0,-7.0,1026.0,1011.0,1019.0,1008.0,995.0,1010.0,0.0,17.27,0.25
